1.000000000000000000e+04 1.960307398889624014e-15
1.266380173467403438e+04 1.068703972080326655e-15
1.603718743751330112e+04 5.818731810024450406e-16
2.030917620904735668e+04 3.150745017044635446e-16
2.571913809059344567e+04 1.685673603180730832e-16
3.257020655659782642e+04 8.855525500189883230e-17
4.124626382901352190e+04 4.547097946389140293e-17
5.223345074266843585e+04 2.270101035843679808e-17
6.614740641230148321e+04 1.085646145910304585e-17
8.376776400682915119e+04 4.805077132896707731e-18
1.060818355139448249e+05 1.869057249063645995e-18
1.343399332598900073e+05 6.007618692849812699e-19
1.701254279852589243e+05 1.493830321696210791e-19
2.154434690031883365e+05 2.712417515364906559e-20
2.728333376486767665e+05 3.485648573085032796e-21
3.455107294592218241e+05 3.255550878938068909e-22
4.375479375074184500e+05 2.461711802836774724e-23
5.541020330009491881e+05 1.769673790573983089e-24
7.017038286703826161e+05 1.418561565944916787e-25
8.886238162743402645e+05 1.348111565799942396e-26
1.125335582600764465e+06 1.325386576073750054e-27
1.425102670302997809e+06 1.031375745946358539e-28
1.804721766827170271e+06 5.186279968239134774e-30
2.285463864134990610e+06 1.313057568693433888e-31
2.894266124716751743e+06 1.083375962656332100e-33
3.665241237079625949e+06 6.691925075666206504e-37
4.641588833612777293e+06 6.897209751358026487e-43
5.878016072274912149e+06 7.316962482635803380e-55
7.443803013251688331e+06 8.361817656584208196e-78
9.426684551178853959e+06 1.287458461244493858e-118
1.193776641714435816e+07 3.739857864402033434e-186
1.511775070615661517e+07 1.132141613694280066e-289
1.914481976169957593e+07 0.000000000000000000e+00
2.424462017082328349e+07 0.000000000000000000e+00
3.070290629757849872e+07 0.000000000000000000e+00
3.888155180308085680e+07 0.000000000000000000e+00
4.923882631706736237e+07 0.000000000000000000e+00
6.235507341273912042e+07 0.000000000000000000e+00
7.896522868499724567e+07 0.000000000000000000e+00
1.000000000000000000e+08 0.000000000000000000e+00
