1.000000000000000000e+04 2.034114615861702932e-15
1.266380173467403438e+04 1.188447721728903680e-15
1.603718743751330112e+04 6.943600798301042019e-16
2.030917620904735668e+04 4.056785999625748834e-16
2.571913809059344567e+04 2.369434283579137802e-16
3.257020655659782642e+04 1.381979472189497220e-16
4.124626382901352190e+04 8.033779493029602116e-17
5.223345074266843585e+04 4.645433835148196921e-17
6.614740641230148321e+04 2.667776481360344792e-17
8.376776400682915119e+04 1.518563570336821571e-17
1.060818355139448249e+05 8.515231707487956348e-18
1.343399332598900073e+05 4.640438071064866976e-18
1.701254279852589243e+05 2.411819073067657898e-18
2.154434690031883365e+05 1.170918736602931979e-18
2.728333376486767665e+05 5.201870794801168662e-19
3.455107294592218241e+05 2.084401472980257325e-19
4.375479375074184500e+05 7.510676275178318506e-20
5.541020330009491881e+05 2.480933086009536416e-20
7.017038286703826161e+05 7.863420029846505605e-21
8.886238162743402645e+05 2.531545744466428095e-21
1.125335582600764465e+06 8.715007535712157682e-22
1.425102670302997809e+06 3.291556094029877376e-22
1.804721766827170271e+06 1.315338172578106749e-22
2.285463864134990610e+06 5.033467789011141143e-23
2.894266124716751743e+06 1.701810813794664470e-23
3.665241237079625949e+06 4.885825271745790616e-24
4.641588833612777293e+06 1.134929443402990863e-24
5.878016072274912149e+06 1.813353101034786395e-25
7.443803013251688331e+06 1.323821023458036334e-26
9.426684551178853959e+06 1.550753691602034070e-28
1.193776641714435816e+07 3.031491504767547116e-32
1.511775070615661517e+07 1.979217752677327139e-39
1.914481976169957593e+07 1.475907059430125751e-52
2.424462017082328349e+07 1.284208025690202677e-74
3.070290629757849872e+07 2.188894449927799801e-108
3.888155180308085680e+07 7.072564923549408020e-155
4.923882631706736237e+07 1.046959621470603870e-211
6.235507341273912042e+07 8.942023356811960082e-273
7.896522868499724567e+07 0.000000000000000000e+00
1.000000000000000000e+08 0.000000000000000000e+00
