1.000000000000000000e+04 5.190002162117820883e-15
1.266380173467403438e+04 2.289656660347850213e-15
1.603718743751330112e+04 1.010120508174293690e-15
2.030917620904735668e+04 4.456241366055444182e-16
2.571913809059344567e+04 1.965302641585070961e-16
3.257020655659782642e+04 8.655347818614341186e-17
4.124626382901352190e+04 3.799277388212515619e-17
5.223345074266843585e+04 1.658843965666216309e-17
6.614740641230148321e+04 7.193278265782079451e-18
8.376776400682915119e+04 3.091779842431250821e-18
1.060818355139448249e+05 1.309092145531204979e-18
1.343399332598900073e+05 5.386800492450236417e-19
1.701254279852589243e+05 2.114047777596860457e-19
2.154434690031883365e+05 7.749880237375654722e-20
2.728333376486767665e+05 2.599716313837636710e-20
3.455107294592218241e+05 7.865854937440845583e-21
4.375479375074184500e+05 2.140137947907293176e-21
5.541020330009491881e+05 5.337967658287632180e-22
7.017038286703826161e+05 1.277528285373610526e-22
8.886238162743402645e+05 3.105581939055462371e-23
1.125335582600764465e+06 8.072780475467979299e-24
1.425102670302997809e+06 2.302262286478319104e-24
1.804721766827170271e+06 6.946869260668415072e-25
2.285463864134990610e+06 2.007322525755873219e-25
2.894266124716751743e+06 5.124592141598985289e-26
3.665241237079625949e+06 1.110923418124880543e-26
4.641588833612777293e+06 1.948557455902479045e-27
5.878016072274912149e+06 2.350849870898435914e-28
7.443803013251688331e+06 1.295895412902852344e-29
9.426684551178853959e+06 1.146256114515034968e-31
1.193776641714435816e+07 1.691972733768386405e-35
1.511775070615661517e+07 8.341204044525484634e-43
1.914481976169957593e+07 4.696694805218775156e-56
2.424462017082328349e+07 3.085793592268616623e-78
3.070290629757849872e+07 3.971499169879672182e-112
3.888155180308085680e+07 9.689575738138635797e-159
4.923882631706736237e+07 1.083068473006713685e-215
6.235507341273912042e+07 6.984896006397132910e-277
7.896522868499724567e+07 0.000000000000000000e+00
1.000000000000000000e+08 0.000000000000000000e+00
